chrom	start	end	dendritic_meth	dendritic_depth	endothelial_meth	endothelial_depth	eosinophil_meth	eosinophil_depth	erythroblast_meth	erythroblast_depth	macrophage_meth	macrophage_depth	monocyte_meth	monocyte_depth	neutrophil_meth	neutrophil_depth	placenta_meth	placenta_depth	tcell_meth	tcell_depth	adipose_meth	adipose_depth	brain_meth	brain_depth	fibroblast_meth	fibroblast_depth	heart_meth	heart_depth	hepatocyte_meth	hepatocyte_depth	lung_meth	lung_depth	mammary_meth	mammary_depth	megakaryocyte_meth	megakaryocyte_depth	skeletal_meth	skeletal_depth	small_intestine_meth	small_intestine_depth
chr17	8665318	8665819	698.961	732	608.997	650	73.995	473	627.135	695	473.028	509	424.015	448	850.992	1025	169	188	725.03	765	744.44	890	838.0009	927	296.57	402	1128.77	1265	496.67	588	779.42	901	181.9992	274	636.062	667	355.13	447	369.93	402
chr17	15612318	15612819	241.016	278	311.019	329	355.011	464	275.996	315	269.978	324	393.014	534	520.001	634	229	270	419.053	442	1015.61	1189	386.0004	430	493.3	551	1422.65	1548	2122.72	2389	1254.97	1391	318.0029	421	239.991	264	395.88	438	430.9	450
chr17	17724545	17725046	8.995	3311	17.883	2267	11.993	2816	129.154	3843	14.963	2011	13.003	2365	5.008	2152	60	1320	12.985	2410	3507.57	4430	2573.0074	2922	75.91	577	3453.29	5043	5898.27	7882	4025.04	4815	947.0025	1461	26.038	4073	173.94	345	405.94	571
chr17	21035505	21036006	193.976	247	345	405	119.995	455	298.983	330	273.988	376	440.025	596	415.033	648	145	210	211	262	1296.11	1423	753.0085	820	378.75	460	1369.68	1532	1577.82	1660	1058.01	1151	536.0039	610	174.991	209	356.97	404	335.89	440
chr17	28865310	28865811	346.962	374	34.964	257	225.047	317	31.073	414	199.957	219	237.01	257	385.997	454	62	141	297.009	326	340.51	405	208.0029	242	129.93	148	493.1	603	164.52	202	451.14	518	33.9989	157	6.987	317	175.15	212	35.87	124
chr17	30960072	30960573	119.993	611	837.033	905	256.031	587	649.05	706	9.019	624	40.987	475	105.993	836	151	223	711.88	740	1281.73	1525	378.9977	416	350.25	397	1593.21	1733	1554.5	1773	1041.67	1273	221.9935	492	686.922	727	421.14	466	266.17	292
chr17	31310525	31311026	3	149	203.981	216	6.977	228	49.042	179	5.989	230	12.973	224	22.021	467	78	98	0	343	146.7	626	20.0002	103	337.66	388	604.24	1076	49.04	753	110	647	17.999	140	79.014	246	212.06	244	294.65	402
chr17	35099283	35099784	266.078	289	202.969	215	9.024	185	282.004	332	207.007	219	198.981	210	0	403	56	70	274.012	286	216.36	249	9.9999	12	141.23	146	328.13	371	648.12	777	256.05	329	26	43	315.994	343	167.51	177	131.04	146
chr17	37330929	37331430	576.046	598	415.97	430	623.001	640	462.077	489	393.985	412	337.995	350	600.038	620	26	28	488.071	515	922.94	990	110.9997	147	342.74	356	1353.04	1439	1708.31	1962	1183.23	1283	192.9993	249	415.991	430	493.98	503	463.28	474
chr17	38939477	38939978	372.983	410	456.002	474	372.99	391	296.992	312	340.019	371	216.016	228	882.055	932	59	80	434.021	457	1438.05	1520	257.9998	269	500.23	607	1275.62	1364	2626.16	2803	1441.41	1519	485.0008	508	311.039	330	426.88	481	188.11	249
chr17	40563940	40564441	537.039	630	498.97	546	947.97	1064	483.988	524	438.992	478	920.005	968	1340.985	1422	160	462	8.004	717	849.19	965	99.0003	112	546.51	788	1780.72	1985	5311.01	5748	1384.99	1513	383.0054	427	517.013	554	536.43	645	581.52	819
chr17	40564104	40564605	775.057	899	785.982	861	1249.964	1391	667.944	716	772.982	838	1175.044	1245	2015.934	2211	260	724	5.988	1315	1244.46	1413	86.0008	102	752.64	1007	2267.44	2556	6477.01	7120	1615.14	1776	419.004	475	722.012	789	869.43	1025	771.57	1031
chr17	40564144	40564645	775.057	899	785.982	861	1249.964	1391	667.944	716	772.982	838	1175.044	1245	2015.934	2211	260	724	5.988	1315	1244.46	1413	86.0008	102	752.64	1007	2267.44	2556	6477.01	7120	1615.14	1776	419.004	475	722.012	789	869.43	1025	771.57	1031
chr17	40899785	40900286	85.994	92	38.992	48	75.996	86	48.008	76	61.002	63	83.996	91	166.024	185	0	0	80.018	85	138.95	153	32.0001	36	91.13	101	228.39	259	365.02	381	172.01	182	40.0004	41	48.021	68	87.01	113	69.94	105
chr17	41938020	41938521	1821.832	1910	1776.282	1910	1490.01	1632	288.274	1326	1493.86	1546	1345.936	1402	1919.99	2028	472	628	1926.066	2030	1163.88	1262	213.9994	222	280.08	298	1652.18	2164	4588.26	4920	1815.24	1896	327.9986	362	353.868	1256	344.2	770	422.34	524
chr17	41938033	41938534	1904.821	2000	1843.268	1984	1567.031	1715	288.274	1326	1552.87	1606	1416.936	1475	1978.995	2092	499	661	2003.062	2114	1225.92	1326	219.9994	228	297.1	316	1729.09	2251	4903.45	5244	1911.24	1994	336.9986	371	411.856	1332	374.12	816	454.3	557
chr17	42225930	42226431	92.991	110	100.988	109	90.046	261	99.984	119	91.987	157	123.019	293	128.998	389	101	111	219.025	230	356.18	384	71.999	75	211.79	251	437.87	451	1462.71	1531	506.72	585	93.0001	98	64.998	85	289.02	304	218.05	234
chr17	42448930	42449431	405.008	430	544.995	577	688.022	729	374.036	397	403.984	419	1056.965	1084	610.012	658	437	498	507.028	528	2051.08	2181	465.001	510	297.02	329	2677.9	2827	4117.55	4701	1637.76	1769	729.0018	810	415.998	434	162.07	181	276	287
chr17	42575355	42575856	460.035	469	410.001	436	48.013	212	413.035	540	334.018	346	250.005	263	466.003	496	93	107	360.994	377	448.9	480	466.0026	476	181.99	200	706.14	774	723.19	743	430.3	563	220.0001	232	376.986	411	194.96	207	172.11	190
chr17	44245435	44245936	204.002	228	193.984	265	387.974	426	47.04	180	217.969	260	332.066	370	534.038	582	89	123	354.986	373	541.26	582	80.9989	116	322.54	412	880.5	951	5	5	615.04	660	65.0003	111	126.982	179	363.75	379	381.07	413
chr17	44245454	44245955	204.002	212	185.984	220	379.982	390	42.048	154	209.98	218	332.066	340	498.034	530	76	106	315.994	330	497.26	532	67.9986	100	296.44	382	814.52	872	2	2	554.04	588	54	94	99.984	140	339.72	352	360.06	388
chr17	45241387	45241888	4539.788	4880	52.896	3330	3353.993	3598	5375.2	5731	3644.051	3821	3358.28	3471	3931.999	4086	312	1269	2461.119	2563	2514.04	3241	1317.0016	1507	318.12	762	3320.34	5369	7253.94	8817	3407.03	4102	1198.0053	1828	5961.125	6158	642.46	833	204.74	1066
chr17	45241577	45242078	4063.85	4346	34.924	2892	3024.966	3249	5269.208	5577	3369.006	3533	3392.251	3505	3871.104	4033	268	1166	2246.099	2345	2890.49	3796	1320.9992	1521	186.97	587	3918.47	6117	7940.39	10837	3885.91	4686	1265.005	1885	5379.161	5521	462.09	601	182.59	967
chr17	47516306	47516807	482.992	502	516.003	529	625.993	656	689.076	727	387.005	418	546.977	568	620.967	666	61	177	593.933	622	1208.83	1278	284.0007	311	336.07	353	1744.47	1891	2242.06	2386	1227.57	1338	503.9987	526	528.981	552	483.08	495	438.12	451
chr17	47529987	47530488	110.998	124	55.994	78	297.979	316	206.994	229	119.992	136	461.013	485	221.014	249	41	106	93.995	108	975.75	1006	119.9998	128	334.96	388	885.77	932	5249.02	5447	1153.4	1199	448.0029	463	157	166	298.04	358	226.03	237
chr17	49766965	49767466	81.028	85	80	92	121.004	127	88.987	146	88.009	90	134.999	142	150.992	161	17	54	93.016	96	158.91	166	34	34	44.73	81	210.91	234	130.71	140	225.04	236	49.9994	52	66.996	78	109.07	139	88.07	101
chr17	49817833	49818334	509.929	578	672.981	720	531.029	567	503.002	534	482.03	513	454.976	504	940.042	1023	199	212	103.028	450	792.3	904	477.9921	513	300.74	333	1345.55	1539	1427.99	1506	1314.32	1438	227.0028	313	498.081	536	355.09	380	334.04	356
chr17	50337947	50338448	45	46	48.992	53	83	85	32.008	35	47.009	49	105.996	109	153.958	162	34	44	84.979	88	224.62	313	154.0056	175	48	75	348.25	410	43.81	207	245.62	324	37.9999	79	0	21	108.27	124	147.79	163
chr17	54900073	54900574	26.019	1161	17.005	712	11.959	1349	43.902	1133	13.994	913	30.962	1489	35.996	1557	39	557	23.989	1192	43.74	877	1	89	59.41	698	89.39	1557	110.58	3017	32.17	1063	2	335	31.017	998	189.24	995	36.94	774
chr17	57426184	57426685	449.035	490	332.967	402	186.01	590	161.977	370	324.984	385	425.987	477	852.16	1035	111	181	533.946	646	868.2	970	437.9996	482	364.97	470	1140.47	1341	635.29	778	735.29	823	236.0014	281	175.989	264	521.89	592	457.87	526
chr17	57954715	57955216	6.984	5248	2.973	5239	2.016	3771	34.076	6676	3.014	3804	9.008	2955	15.007	3725	38	1039	14.997	4451	3562.32	5374	783.9979	1244	0	288	3438.97	6089	10492.15	15698	4693.54	6817	1106.9996	1826	16.027	5985	4.96	421	6	593
chr17	58762641	58763142	534.989	551	447.008	488	540.051	554	579.046	645	612.033	637	248.997	251	874.001	906	73	102	607.996	631	1055.59	1127	425.0008	442	536.86	650	1135.49	1194	2384.01	2605	1217.69	1294	447.0014	503	555.047	601	596.18	623	139.07	145
chr17	60008852	60009353	759.028	797	553.001	622	606.955	657	635.005	729	473.007	515	761.031	800	433.991	469	140	165	516	557	2175.04	2287	1896.009	1972	220.29	278	2075.46	2200	2029.72	2320	1915.46	2062	801.005	1005	616.033	661	394.13	475	28.99	57
chr17	60297643	60298144	314.004	323	322.93	337	225.949	283	148.999	259	289.99	293	232.98	238	377.001	387	71	93	327.051	337	340	447	54.9995	166	156.02	166	486.42	625	316.81	392	402.56	467	75	121	44.982	116	175.99	186	151.04	168
chr17	62273978	62274479	261.992	278	290.971	322	263.996	272	238.978	270	201.001	214	567.066	579	302.021	326	157	196	198.993	210	1098.23	1384	1027.0118	1287	195.94	342	1700.32	1957	1904.56	2340	1334.37	1570	296.0006	676	265.009	281	589.93	703	193.97	213
chr17	63707177	63707678	734.991	820	990.919	1030	1075.094	1179	1008.993	1077	1088.013	1160	1040.989	1108	1566.119	1677	475	536	45.973	747	1352.76	1697	346.9992	376	433.5	492	1728.79	2391	2884.15	3748	1328.58	1570	379.998	578	849.832	903	715.12	758	623.04	730
chr17	63707280	63707781	741.01	823	1000.917	1036	1048.119	1156	933.996	987	1077.996	1146	978.972	1041	1540.155	1634	437	495	73.982	766	1342.42	1722	348.9992	379	435.54	495	1681.27	2387	2705.2	3775	1317.5	1581	332.9971	556	820.844	864	690.18	715	642.1	751
chr17	63753786	63754287	712.006	749	738.093	765	207.993	364	552.021	581	475.036	502	410.008	424	249.054	556	191	208	700.974	718	918.54	1006	343.0052	389	364.37	380	1099.38	1153	1853.51	1945	902.19	985	187.9992	245	560.026	580	469.89	483	278.02	293
chr17	64216788	64217289	59.009	146	143.984	180	171.027	248	197.031	231	62.998	179	120.006	280	351.08	427	58	139	232.017	259	291.03	320	62.9996	68	117.1	137	479.32	551	213.18	227	307.39	327	72.9998	77	169.999	182	146.01	193	45.1	143
chr17	64594845	64595346	306.999	378	426.989	448	181.008	351	388.989	427	245.022	318	331.038	392	134.951	617	95	162	492.038	510	718.63	799	582.9999	610	408.28	418	1166.47	1216	878.31	1032	590.41	688	232.9983	257	402.012	417	364.91	376	335.9	353
chr17	64730023	64730524	291.971	308	63.982	125	341.024	351	298.959	334	220.032	234	362.991	372	272.03	304	142	177	258.013	265	391.66	424	45	50	84.84	260	651.3	715	954.88	1363	524.66	549	74.0008	108	304.998	318	136.1	356	220.04	238
chr17	64780125	64780626	87.974	3396	53.016	3345	48.953	2382	112.054	2905	106.975	2624	39.023	1930	59.071	3538	40	1085	110.944	2888	2608.58	3235	2338.0007	2524	20.98	351	2538.75	5009	8203.69	8813	3350.16	3913	1343.0022	1463	109.856	2732	248.11	305	18.04	663
chr17	64780982	64781483	66.905	11067	11.931	8231	81.131	9443	153.999	14069	131.722	7309	27.982	8386	33.085	10657	172	4453	28.914	8460	12818.31	15814	6775.0073	7436	192.98	2681	12190.53	20012	44559.89	47547	19427.22	22080	5210.0003	5608	198.279	8942	1308.25	1450	24.06	2564
chr17	64781009	64781510	59.898	13605	15.923	9925	93.82	11235	167.373	17820	122.742	9216	18.993	9152	21.093	12229	179	4893	23.949	10285	13718.88	16980	6950.0047	7667	195.01	2996	12789.77	22145	49120.47	52549	20687.23	23646	5622.0003	6037	191.152	11635	1453.25	1610	24.06	2788
chr17	64781014	64781515	59.898	14105	15.923	10209	97.684	11563	167.373	18460	122.742	9548	18.993	9312	21.093	12557	179	4989	23.949	10621	13871.04	17172	7030.0051	7751	202.93	3052	12945.77	22545	49910.27	53381	20859.71	23870	5722.0019	6153	191.152	12131	1485.25	1646	24.06	2828
chr17	64781190	64781691	0	15815	9.995	10086	91.333	12454	128.34	19300	23.838	9995	9.9	8916	3.042	12977	131	4521	0	11347	13260.39	17166	6498.9973	7103	260.35	2800	12995.6	23430	48241.67	51584	21303.05	24401	5886.9923	6318	49.987	13316	1542.04	1724	14.94	2492
chr17	64781249	64781750	0	15559	9.995	9900	91.333	12242	128.34	19152	19.878	9677	5.94	8670	3.042	12707	129	4419	1.984	11057	13123.15	16968	6410.9961	7011	300.39	2764	12897.6	23218	47302.87	50500	21018.91	24043	5768.9895	6186	41.987	13170	1502	1702	14.94	2500
chr17	64781266	64781767	0	15224	5	9440	91.333	11927	128.34	18877	14.928	9152	5.94	7875	3.042	12047	129	4069	1.984	10552	12623.55	16348	5870.9871	6441	295.19	2624	12401.95	22198	44371.87	47290	20038.26	22933	5413.989	5791	36.987	13120	1416.9	1607	14.94	2410
chr17	65035661	65036162	52.992	82	165.022	174	229.011	257	125.007	139	43.012	58	38.995	201	422.999	463	54	78	303.021	321	511.32	641	113.9995	121	356.22	532	661.54	1059	1948.76	2373	691.72	842	149.0011	220	90.995	94	248.07	402	392.66	642
chr17	66438058	66438559	332.998	676	898.057	943	715.998	754	495.011	598	264.977	711	177.964	624	1002.88	1061	193	243	879.986	904	914.9	973	183.0012	207	470.21	507	1661.84	1823	907.69	1013	925.45	984	266.0021	275	729.976	770	473.92	505	400.05	461
chr17	67434814	67435315	60.988	282	720.028	743	123.991	441	346.998	395	82.993	387	252.994	535	262.048	957	152	260	136.996	544	943.88	1034	171.0006	184	356.95	385	1130.46	1223	698.95	784	1138.12	1275	215.0016	291	326.019	360	309.2	335	174.23	250
chr17	67587229	67587730	190.993	234	243.966	259	107.017	279	191.971	255	223.035	259	225.992	286	381.952	452	105	118	285.998	302	125.91	134	11.9999	14	197.89	238	317.43	333	0	0	106.04	114	17	17	229.004	260	159.17	173	187.1	206
chr17	67848739	67849240	101.996	179	229.022	248	87.99	255	133.043	171	65.014	143	111.019	382	107.053	340	112	143	155.976	270	358.76	421	92.9995	101	305.11	319	644.49	701	928.54	1039	230.07	328	105.0002	109	99.995	140	341.19	354	311.14	343
chr17	68296240	68296741	224.977	307	330.999	360	261.004	482	553.038	621	194.009	249	263	560	364.037	604	107	215	62.012	262	811.44	917	134.9993	143	271.78	343	1162.33	1294	1027.41	1077	859.47	1005	135.9994	219	433.964	489	390.87	429	199.15	329
chr17	69091294	69091795	688.006	708	613.998	634	686.034	702	538.032	546	533.97	550	487.992	496	1196.082	1228	96	170	1026.058	1052	1759.28	2004	2936.0024	3162	532.16	564	1947.04	2186	666.1	1142	1471.12	1732	633.999	1166	752.016	768	26	26	142.04	146
chr17	69091302	69091803	716.006	736	630.998	651	714.034	730	564.026	574	550.962	568	515.992	524	1256.082	1288	99	174	1074.044	1101	1869.36	2119	3059.0016	3297	545.17	578	2089.16	2333	794.39	1280	1583.32	1846	652.9986	1190	783.024	800	26	26	156.04	161
chr17	69209962	69210463	495.992	518	862.038	884	367.996	374	453.988	500	592.004	610	350.018	356	933.98	986	78	120	608.022	628	4041.82	4194	4198.0082	4550	510	554	3770.5	4034	5502.3	5790	3484.18	3816	529.998	1428	589.988	604	678.06	702	54.02	62
chr17	69209970	69210471	539.992	562	911.04	935	403.989	411	485.989	536	649.018	668	397.026	405	1029.97	1086	87	132	660.014	681	4123.05	4283	4241.0085	4597	545	589	3894.63	4169	5713.32	6020	3576.13	3921	538.9971	1462	626.988	641	698.06	723	73.02	81
chr17	73022760	73023261	98.012	100	12	13	110.992	122	93.027	103	90.984	99	109.007	114	43.998	70	27	51	86.001	87	337.98	385	224.9952	240	86.98	128	436.66	528	383.7	400	264.94	313	74.999	81	101.044	110	93.11	118	93.06	123
chr17	75338356	75338857	30.962	366	517.995	590	10.024	412	75.932	491	15.983	313	14.007	356	24.01	576	14	155	60.985	425	405.95	615	98.0002	106	253.13	387	640.74	1031	1034.09	1403	446.7	633	96.9983	192	113.004	373	179.28	331	242.03	380
chr17	75509714	75510215	790.085	843	19.988	346	743.976	811	986.911	1070	604.987	648	858.068	933	1184.856	1300	331	423	906.059	955	1692.11	1863	965.9981	1048	363.21	401	1800.38	2149	1516.07	1910	1542.35	1696	351.9978	582	834.012	879	323.06	370	192.26	362
chr17	76328596	76329097	889.02	939	836.927	861	731.04	799	1280.206	1325	661.062	690	610.035	649	240.002	1100	351	367	1177.999	1204	783.09	906	142.0006	156	592.08	677	1301.79	1481	492.93	581	639.17	795	155.0002	177	1189.923	1217	704.1	755	634.01	663
chr17	76483936	76484437	358.005	681	1038.977	1095	894.979	944	1121.026	1221	210.964	523	312.998	829	769.015	1106	128	287	1003.022	1034	1523.23	1718	714.0014	751	581.52	677	1979.89	2212	2420.73	2643	1620.43	1790	416.0007	496	943.05	988	465.89	506	407.15	448
chr17	77456203	77456704	1031.104	1210	1275.056	1333	863.004	1045	1247.914	1469	763.027	806	759.998	811	966.145	1123	479	509	61.991	1062	1212.6	1347	447.9965	486	336.11	349	1803.21	1915	2605.13	2772	1292.18	1452	452.0032	503	1239.939	1318	263.02	271	245.29	300
chr17	77459147	77459648	940.086	1119	1186.055	1245	754.919	877	1251.023	1457	883.958	975	711.993	794	1099.971	1207	298	344	120.893	1117	1177.55	1264	762.9974	844	319.86	336	1638.27	2103	1853.15	1999	1028.44	1165	242.9999	326	1194.986	1267	501.67	546	335.57	416
chr17	77561356	77561857	293.994	328	292.995	346	85.004	91	514.965	587	257.024	280	123.993	158	383.993	441	27	36	253.947	322	903.14	1018	209.001	239	155.1	222	1251.85	1369	2609.99	3108	1276.4	1408	229.999	349	271.953	318	64.89	135	81.08	115
chr17	78337656	78338157	177.033	390	344.988	366	385.984	412	317.987	384	95.985	286	116.993	316	493.025	528	84	115	353.023	360	431.63	460	129.9999	134	68.11	72	749.55	776	552.9	704	507.8	538	128.0004	139	310.985	339	139.06	149	180.19	198
chr17	78360101	78360602	0.986	4117	2.002	4112	0.992	3518	16.916	8338	1.999	3019	1	2732	2.98	3462	28	1252	0	3186	5216.36	7282	4255.9785	5535	1.97	420	4862.82	7888	3752.43	7841	4568.17	6195	698.0004	2160	9.018	4111	1	196	1	497
chr17	78412435	78412936	97.005	211	381.017	424	142.035	444	580.053	633	206.975	424	581.978	848	475.934	908	252	321	505.04	561	1073.72	1448	387.9987	501	402.88	475	1351.84	1699	834.67	1998	1163.3	1516	68.0004	317	485.037	532	492.79	580	373.13	413
chr17	79777847	79778348	1.989	5014	1.008	4789	0.986	3442	25.023	12776	5.009	3853	0	2967	2.972	3733	1	933	2.004	4015	3310.3	3940	1086.9964	1206	4.97	245	3509.72	5431	5356.64	8736	2739.23	3234	1428.002	1577	1.972	5224	10.02	499	8.99	514
chr17	80731169	80731670	946.028	1049	1247.041	1295	1100.754	1221	969.973	1172	1107	1164	850.045	889	1869.286	1952	395	472	101.018	962	2110.19	2671	260.9988	392	1142.89	1387	3536.25	4329	1572.44	2590	1808.67	2156	269.998	508	915.982	1029	766.28	968	1033.32	1330
chr17	80731256	80731757	864.018	964	1200.036	1246	1027.764	1144	879.968	1072	1049.988	1106	834.048	872	1784.256	1862	376	452	46.042	890	1981.26	2524	241.9992	362	1101.82	1340	3361.34	4128	1562.5	2576	1684.86	2004	227.9972	446	819.956	924	715.56	910	990.28	1280
chr18	2877892	2878393	702.956	821	953.091	1015	620.046	724	973.986	1021	591.03	697	537.991	628	418.963	962	142	162	900.03	955	780.37	809	90.9997	94	367.24	383	990.88	1028	410.05	445	600.81	643	131.0001	139	889.983	932	446.06	467	300.1	320
chr18	2906246	2906747	5.958	7754	11.94	7481	3.937	5492	17.036	8112	17.078	5433	4.022	3795	4.015	6377	174	1287	11.064	6984	2831.73	3762	3099.0346	3336	11	688	2975.19	5976	4065.32	4568	2356.7	2871	1360.9953	1800	19.996	7594	23.15	1125	2.04	827
chr18	3061211	3061712	746.932	793	697.022	721	765.043	823	888.94	941	582.987	620	684.073	727	993.039	1046	263	286	309.999	456	974.13	1102	244.9988	263	518.15	572	1801.43	1899	1523.07	1682	1086.93	1181	310.0013	356	733.916	778	428.93	488	489.34	599
chr18	5895031	5895532	36.943	8103	15.986	7340	37.966	6848	35.947	9154	24.048	7140	16.973	3554	30.967	6334	3	1745	116.822	7533	4727.35	6146	1786.0039	2145	10	971	4459.99	8540	9675.96	11045	5107.48	6443	489.9995	1968	32.902	9686	24.98	932	14.06	802
chr18	9061938	9062439	74.006	146	177.992	196	206.011	216	162.047	177	53.016	100	44.006	151	322.006	333	40	64	198.018	207	132.01	158	2	2	215.01	252	267.17	297	184.59	194	111.04	139	12.0001	15	140.972	148	217.16	222	144.94	162
chr18	9223265	9223766	540.041	571	323.974	380	480.953	593	615.004	792	593.01	618	628.938	655	856.013	921	275	298	622.998	645	553.03	580	151.0002	156	429.91	450	1061.07	1092	347.02	380	464.88	481	151.0011	163	127.993	208	319.94	390	515.89	539
chr18	9760502	9761003	32.986	72	174.996	179	306.998	321	191.984	205	42.983	146	93.983	343	468.012	521	131	157	288.98	311	186.26	224	31	32	260.96	288	473.13	568	71.9	78	171.22	248	36.0001	67	163.999	166	343.9	394	362.24	407
chr18	9792827	9793328	143	222	199.008	210	102.987	177	185.973	191	87	144	92.996	218	182.974	402	88	97	287.979	294	103.04	126	37.9996	43	241.21	256	354.39	390	0	0	67.95	105	28.0003	34	135.007	141	195.18	197	182.84	194
chr18	9866070	9866571	102.007	135	203.001	213	239.977	262	148.005	162	120.002	144	283.036	306	298.002	310	100	133	188.999	199	135.94	141	30.0004	37	161.86	175	266.15	370	237.33	252	194.07	204	42.0001	48	100.004	104	268.93	299	199.77	255
chr18	9874570	9875071	172.994	181	72.988	120	203.007	205	157.003	163	199.988	213	225.992	235	483.967	511	111	128	267	276	307.69	337	319.9993	351	185.74	232	498.83	515	177.27	189	285.05	299	107.9993	120	138.001	140	190.96	230	257.1	267
chr18	10389209	10389710	52.986	66	27.998	49	138.02	165	37.006	44	46.997	57	102.003	149	215.022	303	14	33	128.983	182	93.9	200	0	14	232.38	332	149.9	231	4.39	902	108.84	214	0	60	35.999	39	175.6	273	156.02	185
chr18	11885514	11886015	771.27	4368	3989.169	4198	703.647	3660	4664.9	4975	245.664	3273	62.053	2932	4845.106	5295	1204	1355	4756.755	4896	3335.09	3917	5042.978	5528	1926.01	2008	5939.57	6506	3526.2	3940	3336.88	3943	1059.0004	1299	4384.933	4681	2050.41	2361	1377.03	1764
